     	teine	teine	0		O	sg g
     	teine	teine	0		P	adt
     	@teise	teine	0		P	sg g
rinde	rind	rind	0		S	pl g
     	rinne	rinne	0		S	sg g
     	£rindade	rind	de		S	pl g
peal	peal	peal	0		D	
    	@peal	peal	0		K	
    	pea	pea	l		S	sg ad
olnud	ol=nud	ol=nud	0		A	
     	ol=nud	ol=nud	0		A	sg n
     	ol=nud	ol=nud	d		A	pl n
     	@olnud	ole	nud		V	nud
     	olnu	olnu	d		S	pl n
ja	ja	ja	0		J	
öölnud	####	####				
      	#öelnud	ütle	nud		V	nud
:	:	:			Z	
sind	sind	sina	d		P	sg p
kuratid	####	####				
       	#kuradit	kurat	d		S	sg p
ma	ma	mina	0		P	sg n
ennam	####	####				
     	#enam	enam	0		D	
täna	@täna	täna	0		D	
    	täna	täna	0		V	o
ellusse	####	####				
       	#elusse	elu	sse		S	sg ill
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
jätta	jät	jät	a		V	da
     	£jäta	jät	0		V	o
.	.	.			Z	
Teised	teine	teine	d		O	pl n
      	@teised	teine	d		P	pl n
on	ole	ole	0		V	b
  	@on	ole	0		V	vad
sapad	####	####				
     	#saapad	saabas	d		S	pl n
jallast	####	####				
       	#jalast	jalg	st		S	sg el
ärra	####	####				
    	#ära	ära	0		D	
    	ära	ära	0		V	neg o
tõmband	####	####				
       	#tõmmanud	tõmba	nd		V	nud
ja	ja	ja	0		J	
siis	@siis	siis	0		D	
    	siis	siis	0		J	
seltsis	seltsis	seltsis	0		D	
       	seltsis	seltsis	0		K	
       	seltsi	seltsi	s		V	s
       	@seltsis	selts	s		S	sg in
kollinal	####	####				
        	#kolinal	kolin	l		S	sg ad
Pomanni	####	####				
       	#Pomanni	Pomann	0		H	sg g
õue	@õue	õu	0		S	adt
   	õu	õu	0		S	sg g
   	õu	õu	0		S	sg p
   	õue	õue	0		D	
weddanud	####	####				
        	#vedanud	veda	nud		V	nud
.	.	.			Z	
Pallo	####	####				
     	#Pallo	Pallo	0		H	sg n
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
temma	####	####				
     	#tema	tema	0		P	sg g
     	tema	tema	0		P	sg n
kaelast	kaelast	kaelast	0		K	
       	@kaelst	kael	st		S	sg el
kinni	kinni	kinni	0		D	
hakkand	hakk_and	hakk_and	0		S	sg n
       	£hakanud	hakka	nd		V	nud
,	,	,			Z	
põlle	põll	põll	0		S	adt
     	põll	põll	0		S	sg g
     	põll	põll	0		S	sg p
     	£pole	ole	0		V	neg
lasknud	lask=nud	lask=nud	0		A	
       	lask=nud	lask=nud	0		A	sg n
       	lask=nu	lask=nu	d		S	pl n
       	lask=nud	lask=nud	d		A	pl n
       	@lasknud	lask	nud		V	nud
tedda	####	####				
     	#teda	tema	da		P	sg p
wälja	väli	väli	0		S	adt
     	väli	väli	0		S	sg g
     	väli	väli	0		S	sg p
     	@välja	välja	0		D	
     	välja	välja	0		V	o
minna	minna	mine	a		V	da
,	,	,			Z	
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
kohhe	####	####				
     	#kohe	kohe	0		D	
kõrtsmikku	kõrtsmik	kõrtsmik	0		S	adt
          	@kõrtsmikku	kõrtsmik	0		S	sg p
hüüdnud	hüüd=nud	hüüd=nud	0		A	
       	hüüd=nud	hüüd=nud	0		A	sg n
       	hüüd=nu	hüüd=nu	d		S	pl n
       	hüüd=nud	hüüd=nud	d		A	pl n
       	@hüüdnud	hüüd	nud		V	nud
,	,	,			Z	
kõrtsmik	kõrtsmik	kõrtsmik	0		S	sg n
kohhe	####	####				
     	#kohe	kohe	0		D	
tullega	####	####				
       	#tulega	tuli	ga		S	sg kom
tulnud	tul=nud	tul=nud	0		A	
      	tul=nud	tul=nud	0		A	sg n
      	tul=nud	tul=nud	d		A	pl n
      	@tulnud	tule	nud		V	nud
      	tulnu	tulnu	d		S	pl n
.	.	.			Z	
Uks	uks	uks	0		S	sg n
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
kinni	kinni	kinni	0		D	
olnud	ol=nud	ol=nud	0		A	
     	ol=nud	ol=nud	0		A	sg n
     	ol=nud	ol=nud	d		A	pl n
     	@olnud	ole	nud		V	nud
     	olnu	olnu	d		S	pl n
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
ole	ole	ole	0		V	o
wälja	väli	väli	0		S	adt
     	väli	väli	0		S	sg g
     	väli	väli	0		S	sg p
     	@välja	välja	0		D	
     	välja	välja	0		V	o
sanud	####	####				
     	#saanud	saa	nud		V	nud
.	.	.			Z	
Pallo	####	####				
     	#Pallo	Pallo	0		H	sg n
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
kohhe	####	####				
     	#kohe	kohe	0		D	
nende	see	see	de		P	pl g
     	@nende	tema	de		P	pl g
eele	@eele	eele	0		D	
    	esi	esi	le		S	sg all
wälja	väli	väli	0		S	adt
     	väli	väli	0		S	sg g
     	väli	väli	0		S	sg p
     	@välja	välja	0		D	
     	välja	välja	0		V	o
jooksnud	jooks=nud	jooks=nud	0		A	
        	jooks=nud	jooks=nud	0		A	sg n
        	jooks=nu	jooks=nu	d		S	pl n
        	jooks=nud	jooks=nud	d		A	pl n
        	@jooksnud	jooks	nud		V	nud
kui	kui	kui	0		D	
   	@kui	kui	0		J	
nemmad	####	####				
      	#nemad	tema	d		P	pl n
owist	####	####				
     	#hoovist	hoov	st		S	sg el
läbbi	####	####				
     	#läbi	läbi	0		D	
     	läbi	läbi	0		K	
     	läbi	läbi	0		V	o
wälja	väli	väli	0		S	adt
     	väli	väli	0		S	sg g
     	väli	väli	0		S	sg p
     	@välja	välja	0		D	
     	välja	välja	0		V	o
sanud	####	####				
     	#saanud	saa	nud		V	nud
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
Pallo	####	####				
     	#Pallo	Pallo	0		H	sg n
jalgopidi	####	####				
         	#jalgupidi	jalgu_pidi	0		D	
Pomanni	####	####				
       	#Pomanni	Pomann	0		H	sg p
weddanud	####	####				
        	#vedanud	veda	nud		V	nud
.	.	.			Z	
Kui	kui	kui	0		D	
   	@kui	kui	0		J	
nemmad	####	####				
      	#nemad	tema	d		P	pl n
juure	juur	juur	0		S	sg g
     	£juurde	juurde	0		D	
sanud	####	####				
     	#saanud	saa	nud		V	nud
,	,	,			Z	
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
Poman	####	####				
     	#Pomann	Pomann	0		H	sg n
kui	kui	kui	0		D	
   	@kui	kui	0		J	
surnud	@surnud	sure	nud		V	nud
      	surnud	surnud	0		A	
      	surnud	surnud	0		A	sg n
      	surnu	surnu	d		S	pl n
      	surnud	surnud	d		A	pl n
olnud	ol=nud	ol=nud	0		A	
     	ol=nud	ol=nud	0		A	sg n
     	ol=nud	ol=nud	d		A	pl n
     	@olnud	ole	nud		V	nud
     	olnu	olnu	d		S	pl n
,	,	,			Z	
palja	palja	paljas	0		A	sg g
jallo	####	####				
     	#jalu	jalu	0		D	
,	,	,			Z	
palja	palja	paljas	0		A	sg g
peaga	peaga	pea	ga		S	sg kom
werrine	####	####				
       	#verine	verine	0		A	sg n
maande	####	####				
      	#maantee	maan_tee	0		S	sg g
peal	peal	peal	0		D	
    	@peal	peal	0		K	
    	pea	pea	l		S	sg ad
maas	maas	maas	0		D	
    	@maas	maa	s		S	sg in
.	.	.			Z	
Jaan	@Jaan	Jaan	0		H	sg n
    	jaan	jaan	0		S	sg n
    	jaan	jaan	0		Y	?
Wana	vana	vana	0		A	sg g
    	vana	vana	0		A	sg n
    	vana	vana	0		A	sg p
    	vana	vana	0		S	sg g
    	vana	vana	0		S	sg n
    	vana	vana	0		S	sg p
    	£Vana	Wana	0		H	sg n
tunnistab	tunnistab	tunnista	b		V	b
:	:	:			Z	
nendasammoti	####	####				
            	#nõndasamuti	nõnda_samuti	0		D	
.	.	.			Z	
Hans	Hans	Hans	0		H	sg n
Pallo	####	####				
     	#Pallo	Pallo	0		H	sg n
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
tahha	####	####				
     	#taha	taht	0		V	o
middagi	####	####				
       	#midagi	miski	dagi		P	sg p
tunnistada	tunnistada	tunnista	da		V	da
agga	####	####				
    	#aga	aga	0		J	
et	et	et	0		J	
ta	tema	tema	0		P	sg g
  	@ta	tema	0		P	sg n
kohtu	kohtu	kohtu	0		V	o
     	@kohtu	kohus	0		S	sg g
ees	ees	ees	0		D	
   	@ees	ees	0		K	
   	esi	esi	s		S	sg in
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
walletaks	####	####				
         	#valetaks	valeta	ks		V	ks
sai	@sai	saa	i		V	s
   	sai	sai	0		S	sg n
ta	tema	tema	0		P	sg g
  	@ta	tema	0		P	sg n
30	30	30	0		N	?
witsa	vits	vits	0		S	adt
     	@vitsa	vits	0		S	sg g
     	vits	vits	0		S	sg p
hobiga	hobi	hobi	ga		S	sg kom
      	£hoobiga	hoop	ga		S	sg kom
trahwitud	trahvi=tud	trahvi=tud	0		A	
         	trahvi=tud	trahvi=tud	0		A	sg n
         	trahvi=tu	trahvi=tu	d		S	pl n
         	trahvi=tud	trahvi=tud	d		A	pl n
         	@trahvitud	trahvi	tud		V	tud
.	.	.			Z	
Hans	Hans	Hans	0		H	sg n
Wanatoa	vana_tuba	vana_tuba	0		S	sg g
       	£Vanatoa	Wanatoa	0		H	sg n
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
taha	taha	taha	0		D	
    	taha	taha	0		K	
    	@taha	taht	0		V	o
nendasammoti	####	####				
            	#nõndasamuti	nõnda_samuti	0		D	
tunnistada	tunnistada	tunnista	da		V	da
kas	kas	kas	0		D	
tema	tema	tema	0		P	sg g
    	@tema	tema	0		P	sg n
Pomanni	####	####				
       	#Pomanni	Pomann	0		H	sg p
löönud	löö=nud	löö=nud	0		A	
      	löö=nud	löö=nud	0		A	sg n
      	löö=nu	löö=nu	d		S	pl n
      	löö=nud	löö=nud	d		A	pl n
      	@löönud	löö	nud		V	nud
,	,	,			Z	
ehk	ehk	ehk	0		D	
   	@ehk	ehk	0		J	
mis	mis	mis	0		P	pl n
   	@mis	mis	0		P	sg n
Kalk	kalk	kalk	0		A	sg n
    	£Kalk	Kalk	0		H	sg n
öölnud	####	####				
      	#öelnud	ütle	nud		V	nud
.	.	.			Z	
Pärast	pärane	pärane	t		A	sg p
      	@pärast	pärast	0		D	
      	pärast	pärast	0		K	
      	pära	pära	st		S	sg el
ütleb	ütleb	ütle	b		V	b
:	:	:			Z	
Kalk	kalk	kalk	0		A	sg n
    	£Kalk	Kalk	0		H	sg n
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
öölnud	####	####				
      	#öelnud	ütle	nud		V	nud
,	,	,			Z	
ma	ma	mina	0		P	sg n
tahan	tahan	taht	n		V	n
so	so	so	0		Y	?
  	£su	sina	0		P	sg g
tappa	@tappa	tap	a		V	da
     	tapp	tapp	0		S	adt
     	tapp	tapp	0		S	sg p
ja	ja	ja	0		J	
löönud	löö=nud	löö=nud	0		A	
      	löö=nud	löö=nud	0		A	sg n
      	löö=nu	löö=nu	d		S	pl n
      	löö=nud	löö=nud	d		A	pl n
      	@löönud	löö	nud		V	nud
.	.	.			Z	
Hans	Hans	Hans	0		H	sg n
Wanatoa	vana_tuba	vana_tuba	0		S	sg g
       	£Vanatoa	Wanatoa	0		H	sg n
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
sapad	####	####				
     	#saapad	saabas	d		S	pl n
Pomani	####	####				
      	#Pomanni	Pomann	0		H	sg g
jallast	####	####				
       	#jalast	jalg	st		S	sg el
ära	@ära	ära	0		D	
   	ära	ära	0		V	neg o
tõmbanud	####	####				
        	#tõmmanud	tõmba	nud		V	nud
.	.	.			Z	
Temma	####	####				
     	#tema	tema	0		P	sg n
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
õues	õues	õues	0		D	
    	@õues	õu	s		S	sg in
sapaga	####	####				
      	#saapaga	saabas	ga		S	sg kom
kaks	kaks	kaks	0		N	sg n
korda	kord	kord	0		S	adt
     	@korda	kord	0		S	sg p
     	korda	korda	0		V	o
löönud	löö=nud	löö=nud	0		A	
      	löö=nud	löö=nud	0		A	sg n
      	löö=nu	löö=nu	d		S	pl n
      	löö=nud	löö=nud	d		A	pl n
      	@löönud	löö	nud		V	nud
.	.	.			Z	
Jürri	####	####				
     	#Jüri	Jürri	0		H	sg n
Peek	####	####				
    	#Peek	Peek	0		H	sg n
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
õues	õues	õues	0		D	
    	@õues	õu	s		S	sg in
mõnned	####	####				
      	#mõned	mõni	d		P	pl n
hobid	hobi	hobi	d		S	pl n
     	£hoobid	hoop	d		S	pl n
ka	ka	ka	0		D	
löönud	löö=nud	löö=nud	0		A	
      	löö=nud	löö=nud	0		A	sg n
      	löö=nu	löö=nu	d		S	pl n
      	löö=nud	löö=nud	d		A	pl n
      	@löönud	löö	nud		V	nud
,	,	,			Z	
nendasammuti	####	####				
            	#nõndasamuti	nõnda_samuti	0		D	
Wanatoa	vana_tuba	vana_tuba	0		S	sg g
       	£Vanatoa	Wanatoa	0		H	sg n
ja	ja	ja	0		J	
Kalk	kalk	kalk	0		A	sg n
    	£Kalk	Kalk	0		H	sg n
ka	ka	ka	0		D	
.	.	.			Z	
Pärast	pärane	pärane	t		A	sg p
      	@pärast	pärast	0		D	
      	pärast	pärast	0		K	
      	pära	pära	st		S	sg el
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
Kalk	kalk	kalk	0		A	sg n
    	£Kalk	Kalk	0		H	sg n
sedda	####	####				
     	#seda	see	da		P	sg p
nõu	nõu	nõu	0		S	sg g
   	nõu	nõu	0		S	sg n
   	@nõu	nõu	0		S	sg p
annud	####	####				
     	#andnud	and	nud		V	nud
,	,	,			Z	
süüd	süüd	süüd	0		S	sg n
    	süü	süü	d		S	pl n
    	@süüd	süü	d		S	sg p
ühe	ühe	ühe	0		S	sg n
   	üks	üks	0		N	sg g
   	@ühe	üks	0		P	sg g
peale	peale	peale	0		D	
     	@peale	peale	0		K	
     	pea	pea	le		S	sg all
jätta	jätta	jät	a		V	da
et	et	et	0		J	
siis	@siis	siis	0		D	
    	siis	siis	0		J	
kergem	kergem	kergem	0		C	sg n
läbbi	####	####				
     	#läbi	läbi	0		D	
     	läbi	läbi	0		K	
     	läbi	läbi	0		V	o
saab	saab	saa	b		V	b
ja	ja	ja	0		J	
lubbanud	####	####				
        	#lubanud	luba	nud		V	nud
temmale	####	####				
       	#temale	tema	le		P	sg all
maksta	@maksta	maks	ta		V	da
      	maks	maks	ta		V	ta
ja	ja	ja	0		J	
kõrtsmik	kõrtsmik	kõrtsmik	0		S	sg n
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
ka	ka	ka	0		D	
sedda	####	####				
     	#seda	see	da		P	sg p
nõu	nõu	nõu	0		S	sg g
   	nõu	nõu	0		S	sg n
   	@nõu	nõu	0		S	sg p
annud	####	####				
     	#andnud	and	nud		V	nud
.	.	.			Z	
Jürri	####	####				
     	#Jüri	Jürri	0		H	sg n
Peek	####	####				
    	#Peek	Peek	0		H	sg n
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
taha	taha	taha	0		D	
    	taha	taha	0		K	
    	@taha	taht	0		V	o
küll	@küll	küll	0		D	
    	küll	küll	0		S	sg n
tunnistada	tunnistada	tunnista	da		V	da
,	,	,			Z	
pärast	pärane	pärane	t		A	sg p
      	@pärast	pärast	0		D	
      	pärast	pärast	0		K	
      	pära	pära	st		S	sg el
ütleb	ütleb	ütle	b		V	b
,	,	,			Z	
et	et	et	0		J	
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
ka	ka	ka	0		D	
mõnned	####	####				
      	#mõned	mõni	d		P	pl n
hobid	hobi	hobi	d		S	pl n
     	£hoobid	hoop	d		S	pl n
lönud	####	####				
     	#löönud	löö	nud		V	nud
.	.	.			Z	
Kalk	kalk	kalk	0		A	sg n
    	£Kalk	Kalk	0		H	sg n
jõuab	jõuab	jõud	b		V	b
ennast	ennast	ise	t		P	sg p
kül	####	####				
   	#küll	küll	0		D	
lahti	@lahti	lahti	0		D	
     	laht	laht	i		S	pl p
wabbandada	####	####				
          	#vabandada	vabanda	da		V	da
agga	####	####				
    	#aga	aga	0		J	
ütleb	ütleb	ütle	b		V	b
:	:	:			Z	
Kas	kas	kas	0		D	
ma	ma	mina	0		P	sg n
piddin	####	####				
      	#pidin	pida	in		V	sin
temmale	####	####				
       	#temale	tema	le		P	sg all
wana	vana	vana	0		A	sg g
    	vana	vana	0		A	sg n
    	@vana	vana	0		A	sg p
    	vana	vana	0		S	sg g
    	vana	vana	0		S	sg n
    	vana	vana	0		S	sg p
wõlga	võlg	võlg	0		S	adt
     	@võlg	võlg	0		S	sg p
tasumatta	####	####				
         	#tasumata	tasu	mata		V	mata
jätma	jätma	jät	ma		V	ma
ja	ja	ja	0		J	
et	et	et	0		J	
ta	tema	tema	0		P	sg g
  	@ta	tema	0		P	sg n
kohto	####	####				
     	kohtu	kohtu	0		V	o
     	#kohtu	kohus	0		S	sg g
ees	ees	ees	0		D	
   	@ees	ees	0		K	
   	esi	esi	s		S	sg in
walletas	####	####				
        	#valetas	valeta	s		V	s
sai	@sai	saa	i		V	s
   	sai	sai	0		S	sg n
30	30	30	0		N	?
witsa	vits	vits	0		S	adt
     	@vitsa	vits	0		S	sg g
     	vits	vits	0		S	sg p
hobiga	hobi	hobi	ga		S	sg kom
      	£hoobiga	hoop	ga		S	sg kom
trahwitud	trahvi=tud	trahvi=tud	0		A	
         	trahvi=tud	trahvi=tud	0		A	sg n
         	trahvi=tu	trahvi=tu	d		S	pl n
         	trahvi=tud	trahvi=tud	d		A	pl n
         	@trahvitud	trahvi	tud		V	tud
.	.	.			Z	
Mik	####	####				
   	#Mikk	Mik	0		H	sg n
Pomann	####	####				
      	#Pomann	Pomann	0		H	sg n
astus	astus	astu	s		V	s
ette	esi	esi	tte		S	adt
    	@ette	ette	0		D	
    	ette	ette	0		K	
,	,	,			Z	
tunnistab	tunnistab	tunnista	b		V	b
:	:	:			Z	
Poisid	poi	poi	sid		S	pl p
      	@poisid	poiss	d		S	pl n
taht	taht	taht	0		S	sg n
    	£tahtnud	taht	0		V	nud
temmaga	####	####				
       	#temaga	tema	ga		P	sg kom
leppida	leppida	leppi	da		V	da
ja	ja	ja	0		J	
lubbada	####	####				
       	#lubada	luba	da		V	da
temmale	####	####				
       	#temale	tema	le		P	sg all
maksta	@maksta	maks	ta		V	da
      	maks	maks	ta		V	ta
ja	ja	ja	0		J	
temmal	####	####				
      	#temal	tema	l		P	sg ad
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
se	####	####				
  	#see	see	0		P	sg n
tahtmine	tahtmine	tahtmine	0		S	sg n
ka	ka	ka	0		D	
,	,	,			Z	
et	et	et	0		J	
se	####	####				
  	#see	see	0		P	sg n
kohus	@kohus	kohus	0		S	sg n
     	kohu	kohu	s		V	s
nenda	####	####				
     	#nõnda	nõnda	0		D	
lõppetud	lõppe=tud	lõppe=tud	0		A	
        	lõppe=tud	lõppe=tud	0		A	sg n
        	lõppe=tu	lõppe=tu	d		S	pl n
        	lõppe=tud	lõppe=tud	d		A	pl n
        	lõppe	lõppe	tud		V	tud
        	£lõpetatud	lõppe	tud		V	tud
saaks	saaks	saa	ks		V	ks
.	.	.			Z	
Aga	aga	aga	0		J	
temmale	####	####				
       	#temale	tema	le		P	sg all
sai	@sai	saa	i		V	s
   	sai	sai	0		S	sg n
ööldud	####	####				
      	#öeldud	ütle	dud		V	tud
,	,	,			Z	
et	et	et	0		J	
nende	see	see	de		P	pl g
     	@nende	tema	de		P	pl g
leppitus	####	####				
        	#lepitus	lepitus	0		S	sg n
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
sa	sina	sina	0		P	sg n
  	£saa	saa	0		V	o
kohtu	kohtu	kohtu	0		V	o
     	@kohtu	kohus	0		S	sg g
ees	ees	ees	0		D	
   	@ees	ees	0		K	
   	esi	esi	s		S	sg in
enne	@enne	enne	0		D	
    	enne	enne	0		K	
    	enne	enne	0		S	sg n
kohto	####	####				
     	kohtu	kohtu	0		V	o
     	#kohtu	kohus	0		S	sg g
mõistmist	mõistmist	mõistmine	t		S	sg p
ette	esi	esi	tte		S	adt
    	@ette	ette	0		D	
    	ette	ette	0		K	
wõetud	võe=tu	võe=tu	d		S	pl n
      	võetud	võetud	0		A	
      	võetud	võetud	0		A	sg n
      	võetud	võetud	d		A	pl n
      	@võetud	võt	tud		V	tud
.	.	.			Z	
Et	et	et	0		J	
se	####	####				
  	#see	see	0		P	sg n
kül	####	####				
   	#küll	küll	0		D	
neist	see	see	st		P	pl el
     	@neist	tema	st		P	pl el
kõikidest	kõikidest	kõik	dest		P	pl el
üks	üks	üks	0		N	sg n
   	@üks	üks	0		P	sg n
hirmus	hirm	hirm	s		S	sg in
      	@hirmus	hirmus	0		A	sg n
      	hirmus	hirmus	0		D	
      	hirmu	hirmu	s		V	s
tapmise	tapmise	tapmine	0		S	sg g
töö	töö	töö	0		S	sg g
   	@töö	töö	0		S	sg n
olnud	ol=nud	ol=nud	0		A	
     	ol=nud	ol=nud	0		A	sg n
     	ol=nud	ol=nud	d		A	pl n
     	@olnud	ole	nud		V	nud
     	olnu	olnu	d		S	pl n
,	,	,			Z	
mis	mis	mis	0		P	pl n
   	@mis	mis	0		P	sg n
kõwwa	####	####				
     	#kõva	kõva	0		A	sg p
karistust	karistust	karistus	t		S	sg p
wäärt	@väärt	väärt	0		A	
     	väärt	väärt	0		D	
.	.	.			Z	
Siiski	siiski	siiski	0		D	
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
Hinrek	####	####				
      	#Hinrek	Hinrek	0		H	sg n
Kalkil	####	####				
      	#Kalkil	Kalk	l		H	sg ad
keige	####	####				
     	#kõige	kõige	0		D	
surem	####	####				
     	#suurem	suurem	0		C	sg n
süü	süü	süü	0		S	sg g
   	@süü	süü	0		S	sg n
arwata	arvata	arvata	0		D	
      	@arvata	arva	ta		V	da
      	arva	arva	ta		V	ta
,	,	,			Z	
et	et	et	0		J	
ta	tema	tema	0		P	sg g
  	@ta	tema	0		P	sg n
wanna	####	####				
     	vana	vana	0		A	sg n
     	#vana	vana	0		A	sg g
     	vana	vana	0		A	sg p
     	vana	vana	0		S	sg n
     	vana	vana	0		S	sg g
     	vana	vana	0		S	sg p
wihhawaeno	####	####				
          	#vihavaenu	viha_vaenu	0		S	sg g
Pomanille	####	####				
         	#Pomannile	Pomann	le		H	sg all
tasuda	tasuda	tasu	da		V	da
teised	teine	teine	d		O	pl n
      	@teised	teine	d		P	pl n
noremad	####	####				
       	#nooremad	noorem	d		C	pl n
ommale	####	####				
      	#omale	oma	le		P	sg all
abbiks	####	####				
      	#abiks	abi	ks		S	sg tr
tellinud	telli=nud	telli=nud	0		A	
        	telli=nud	telli=nud	0		A	sg n
        	telli=nu	telli=nu	d		S	pl n
        	telli=nud	telli=nud	d		A	pl n
        	@tellinud	telli	nud		V	nud
ja	ja	ja	0		J	
nüüd	nüüd	nüüd	0		D	
keige	####	####				
     	#kõige	kõige	0		D	
ennam	####	####				
     	#enam	enam	0		D	
peab	peab	pida	b		V	b
seda	seda	see	da		P	sg p
asja	asi	asi	0		S	adt
    	asi	asi	0		S	sg g
    	@asja	asi	0		S	sg p
lämmatada	lämmatada	lämmata	da		V	da
,	,	,			Z	
Ka	ka	ka	0		D	
kõrtsmikul	kõrtsmikul	kõrtsmik	l		S	sg ad
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
süüd	süüd	süüd	0		S	sg n
    	süü	süü	d		S	pl n
    	@süüd	süü	d		S	sg p
arwata	arvata	arvata	0		D	
      	@arvata	arva	ta		V	da
      	arva	arva	ta		V	ta
,	,	,			Z	
et	et	et	0		J	
ta	tema	tema	0		P	sg g
  	@ta	tema	0		P	sg n
sedda	####	####				
     	#seda	see	da		P	sg p
asja	asi	asi	0		S	adt
    	asi	asi	0		S	sg g
    	@asja	asi	0		S	sg p
teiseks	teine	teine	ks		O	sg tr
       	@teiseks	teine	ks		P	sg tr
       	teiseks	teiseks	0		D	
muta	####	####				
    	#muuta	muut	a		V	da
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
nõu	nõu	nõu	0		S	sg g
   	nõu	nõu	0		S	sg n
   	@nõu	nõu	0		S	sg p
annud	####	####				
     	#andnud	and	nud		V	nud
ja	ja	ja	0		J	
et	et	et	0		J	
seal	@seal	seal	0		D	
    	siga	siga	l		A	sg ad
    	siga	siga	l		S	sg ad
kõrtsus	####	####				
       	#kõrtsis	kõrts	s		S	sg in
tihti	tihti	tihti	0		D	
nisuggused	####	####				
          	#niisugused	nii_sugused	0		P	pl n
asjad	asjad	asi	d		S	pl n
ette	esi	esi	tte		S	adt
    	@ette	ette	0		D	
    	ette	ette	0		K	
tullewad	####	####				
        	#tulevad	tule	vad		V	vad
.	.	.			Z	
Ja	ja	ja	0		J	
Mik	####	####				
   	#Mikk	Mik	0		H	sg n
Pomanil	####	####				
       	#Pomannil	Pomann	l		H	sg ad
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
süüd	süüd	süüd	0		S	sg n
    	süü	süü	d		S	pl n
    	@süüd	süü	d		S	sg p
arwata	arvata	arvata	0		D	
      	@arvata	arva	ta		V	da
      	arva	arva	ta		V	ta
,	,	,			Z	
et	et	et	0		J	
ta	tema	tema	0		P	sg g
  	@ta	tema	0		P	sg n
tihti	tihti	tihti	0		D	
niisugguse	####	####				
          	#niisuguse	nii_suguse	0		P	sg g
riidude	riidude	riid	de		S	pl g
hulkas	####	####				
      	#hulgas	hulgas	0		K	
olnud	ol=nud	ol=nud	0		A	
     	ol=nud	ol=nud	0		A	sg n
     	ol=nud	ol=nud	d		A	pl n
     	@olnud	ole	nud		V	nud
     	olnu	olnu	d		S	pl n
ja	ja	ja	0		J	
nüüd	nüüd	nüüd	0		D	
teistega	teine	teine	tega		O	pl kom
        	@teistega	teine	tega		P	pl kom
tahhab	####	####				
      	#tahab	taht	b		V	b
ärra	####	####				
    	#ära	ära	0		D	
leppida	leppida	leppi	da		V	da
kui	kui	kui	0		D	
   	@kui	kui	0		J	
teised	teine	teine	d		O	pl n
      	@teised	teine	d		P	pl n
agga	####	####				
    	#aga	aga	0		J	
temmale	####	####				
       	#temale	tema	le		P	sg all
maksawad	maksavad	maks	vad		V	vad
.	.	.			Z	
Agga	####	####				
    	#aga	aga	0		J	
et	et	et	0		J	
tema	tema	tema	0		P	sg g
    	@tema	tema	0		P	sg n
(	(	(			Z	
Pomann	####	####				
      	#Pomann	Pomann	0		H	sg n
)	)	)			Z	
sedda	####	####				
     	#seda	see	da		P	sg p
asja	asi	asi	0		S	adt
    	asi	asi	0		S	sg g
    	@asja	asi	0		S	sg p
ja	ja	ja	0		J	
enne	@enne	enne	0		D	
    	enne	enne	0		K	
    	enne	enne	0		S	sg n
Hakenrihtri	####	####				
           	#Hakenrihteri	Hakenrihter	0		H	sg g
kohto	####	####				
     	#kohtu	kohus	0		S	sg g
ette	esi	esi	tte		S	adt
    	ette	ette	0		D	
    	@ette	ette	0		K	
wiinud	vii=nud	vii=nud	0		A	
      	vii=nud	vii=nud	0		A	sg n
      	vii=nu	vii=nu	d		S	pl n
      	vii=nud	vii=nud	d		A	pl n
      	@viinud	vii	nud		V	nud
,	,	,			Z	
sai	@sai	saa	i		V	s
   	sai	sai	0		S	sg n
neile	see	see	le		P	pl all
     	@neile	tema	le		P	pl all
öeldud	öeldud	öeldud	0		A	
      	öeldud	öeldud	0		A	sg n
      	öeldu	öeldu	d		S	pl n
      	öeldud	öeldud	d		A	pl n
      	@öeldud	ütle	dud		V	tud
